	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
1172	老白干酒	600559.XSHG	99.1503	-1.0%	26.26	3.14	801120	食品饮料I	801123	饮料制造II	7.45	-0.07	中证1000
1173	金禾实业	002597.XSHE	106.2222	-0.21%	13.82	2.63	801030	化工I	801034	化学制品II	7.45	-0.02	中证1000
1174	太极实业	600667.XSHG	143.6422	1.91%	21.84	2.15	801080	电子I	801081	半导体II	7.45	0.14	中证1000
1175	鼎龙股份	300054.XSHE	76.3858	0.0%	31.84	2.03	801030	化工I	801034	化学制品II	7.41	0.0	中证1000
1176	中船科技	600072.XSHG	98.6575	-0.15%	79.81	2.58	801740	国防军工I	801744	船舶制造II	7.41	-0.01	中证1000
1177	二六三	002467.XSHE	70.528	-0.77%	65.03	3.52	801770	通信I	801223	通信运营II	7.41	-0.06	中证1000
1178	有研新材	600206.XSHG	80.8581	-2.62%	94.02	2.67	801050	有色金属I	801051	金属非金属新材料II	7.36	-0.19	中证1000
1179	海联金汇	002537.XSHE	94.633	-1.45%	-52.55	1.51	801750	计算机I	801222	计算机应用II	7.32	-0.11	中证1000
1180	龙元建设	600491.XSHG	116.1086	-1.19%	11.71	1.13	801720	建筑装饰I	801721	房屋建设II	7.32	-0.09	中证1000
1181	上峰水泥	000672.XSHE	131.6437	-1.61%	6.28	2.86	801710	建筑材料I	801711	水泥制造II	7.18	-0.12	中证1000
1182	华孚时尚	002042.XSHE	102.25399999999999	-1.49%	23.93	1.61	801130	纺织服装I	801131	纺织制造II	7.18	-0.11	中证1000
1183	硕贝德	300322.XSHE	78.1812	0.47%	67.89	11.71	801080	电子I	801085	电子制造II	7.18	0.03	中证1000
1184	大智慧	601519.XSHG	135.7599	0.88%	219.02	9.94	801750	计算机I	801222	计算机应用II	7.14	0.06	中证1000
1185	宏大爆破	002683.XSHE	97.1568	-0.58%	34.84	3.05	801030	化工I	801034	化学制品II	7.14	-0.04	中证1000
1186	盈峰环境	000967.XSHE	182.1924	0.69%	13.68	1.21	801160	公用事业I	801162	环保工程及服务II	7.14	0.05	中证1000
1187	红旗连锁	002697.XSHE	108.12	-0.5%	22.86	3.67	801200	商业贸易I	801203	一般零售II	7.05	-0.04	中证1000
1188	吉电股份	000875.XSHE	67.6089	-0.63%	16.5	0.89	801160	公用事业I	801161	电力II	7.05	-0.04	中证1000
1189	鹏欣资源	600490.XSHG	93.0622	-0.48%	36.44	1.43	801050	有色金属I	801055	工业金属II	7.0	-0.03	中证1000
1190	海亮股份	002203.XSHE	195.6012	-0.5%	18.86	2.31	801050	有色金属I	801055	工业金属II	7.0	-0.04	中证1000
1191	云赛智联	600602.XSHG	108.0462	0.13%	39.18	2.63	801750	计算机I	801222	计算机应用II	6.96	0.01	中证1000
1192	银之杰	300085.XSHE	105.0774	0.27%	315.88	7.77	801750	计算机I	801222	计算机应用II	6.92	0.02	中证1000
1193	雷科防务	002413.XSHE	55.2477	0.2%	46.49	1.57	801740	国防军工I	801742	航空装备II	6.92	0.01	中证1000
1194	火炬电子	603678.XSHG	92.2081	0.79%	24.81	3.03	801080	电子I	801083	元件II	6.87	0.05	中证1000
1195	双塔食品	002481.XSHE	84.7992	0.15%	44.8	3.1	801120	食品饮料I	801124	食品加工II	6.83	0.01	中证1000
1196	新北洋	002376.XSHE	76.6901	1.22%	22.62	2.33	801750	计算机I	801101	计算机设备II	6.83	0.08	中证1000
1197	科达股份	600986.XSHG	61.3564	3.24%	-101.39	0.99	801760	传媒I	801751	营销传播II	6.78	0.22	中证1000
1198	金圆股份	000546.XSHE	74.5374	0.48%	18.28	1.84	801710	建筑材料I	801711	水泥制造II	6.74	0.03	中证1000
1199	飞荣达	300602.XSHE	137.0784	-0.65%	45.5	9.62	801080	电子I	801085	电子制造II	6.74	-0.04	中证1000
1200	新易盛	300502.XSHE	86.8514	0.6%	54.49	6.97	801770	通信I	801102	通信设备II	6.69	0.04	中证1000
1201	盛路通信	002446.XSHE	85.3775	1.05%	65.57	2.33	801770	通信I	801102	通信设备II	6.69	0.07	中证1000
1202	新宝股份	002705.XSHE	127.5945	-2.14%	19.23	3.09	801110	家用电器I	801111	白色家电II	6.69	-0.14	中证1000
1203	银轮股份	002126.XSHE	54.3377	-0.73%	16.92	1.46	801880	汽车I	801093	汽车零部件II	6.69	-0.05	中证1000
1204	福能股份	600483.XSHG	141.9926	-0.87%	10.96	1.19	801160	公用事业I	801161	电力II	6.69	-0.06	中证1000
1205	新洋丰	000902.XSHE	103.4492	-0.25%	14.26	1.58	801030	化工I	801034	化学制品II	6.69	-0.02	中证1000
1206	金固股份	002488.XSHE	72.0055	-0.98%	65.03	1.8	801880	汽车I	801093	汽车零部件II	6.69	-0.07	中证1000
1207	中新赛克	002912.XSHE	106.5172	-0.62%	47.43	7.6	801750	计算机I	801101	计算机设备II	6.65	-0.04	中证1000
1208	国睿科技	600562.XSHG	83.9551	0.67%	252.43	4.69	801740	国防军工I	801743	地面兵装II	6.6	0.04	中证1000
1209	高鸿股份	000851.XSHE	49.1935	0.18%	199.7	1.46	801770	通信I	801102	通信设备II	6.51	0.01	中证1000
1210	兆驰股份	002429.XSHE	131.734	-0.69%	17.36	1.41	801110	家用电器I	801112	视听器材II	6.47	-0.04	中证1000
1211	珀莱雅	603605.XSHG	171.6163	-2.36%	49.68	9.2	801030	化工I	801034	化学制品II	6.47	-0.15	中证1000
1212	神火股份	000933.XSHE	90.4638	0.21%	3.68	1.06	801050	有色金属I	801055	工业金属II	6.47	0.01	中证1000
1213	唐人神	002567.XSHE	75.4587	-1.66%	54.01	2.18	801010	农林牧渔I	801014	饲料II	6.38	-0.11	中证1000
1214	宝泰隆	601011.XSHG	67.176	0.0%	49.89	1.09	801020	采掘I	801021	煤炭开采II	6.33	0.0	中证1000
1215	神州信息	000555.XSHE	116.9309	0.08%	-182.86	2.29	801750	计算机I	801222	计算机应用II	6.33	0.01	中证1000
1216	北京君正	300223.XSHE	126.1921	0.97%	218.93	10.17	801080	电子I	801081	半导体II	6.33	0.06	中证1000
1217	新安股份	600596.XSHG	63.9693	-0.88%	13.46	1.12	801030	化工I	801034	化学制品II	6.29	-0.06	中证1000
1218	美克家居	600337.XSHG	68.7114	0.26%	14.67	1.52	801140	轻工制造I	801142	家用轻工II	6.24	0.02	中证1000
1219	安井食品	603345.XSHG	140.1106	-0.16%	44.91	5.41	801120	食品饮料I	801124	食品加工II	6.2	-0.01	中证1000
1220	特发信息	000070.XSHE	84.2605	-0.48%	40.81	3.16	801770	通信I	801102	通信设备II	6.15	-0.03	中证1000
1221	新集能源	601918.XSHG	86.5241	0.6%	6.71	1.18	801020	采掘I	801021	煤炭开采II	6.15	0.04	中证1000
1222	振华科技	000733.XSHE	76.1912	1.28%	25.47	1.42	801080	电子I	801083	元件II	6.15	0.08	中证1000
1223	博汇纸业	600966.XSHG	64.0348	1.46%	-55.01	1.21	801140	轻工制造I	801143	造纸II	6.11	0.09	中证1000
1224	达实智能	002421.XSHE	65.0173	0.6%	34.27	1.96	801750	计算机I	801222	计算机应用II	6.11	0.04	中证1000
1225	东港股份	002117.XSHE	61.6057	-0.71%	23.08	3.9	801140	轻工制造I	801141	包装印刷II	6.11	-0.04	中证1000
1226	华丽家族	600503.XSHG	48.0687	-0.33%	-92.31	1.28	801180	房地产I	801181	房地产开发II	6.11	-0.02	中证1000
1227	欧比特	300053.XSHE	74.3586	1.32%	93.88	2.29	801080	电子I	801081	半导体II	6.06	0.08	中证1000
1228	永太科技	002326.XSHE	84.8232	-1.04%	23.49	2.64	801030	化工I	801034	化学制品II	6.06	-0.06	中证1000
1229	广州酒家	603043.XSHG	121.926	-2.05%	29.66	5.75	801120	食品饮料I	801124	食品加工II	6.06	-0.12	中证1000
1230	博彦科技	002649.XSHE	45.333	0.23%	17.65	1.73	801750	计算机I	801222	计算机应用II	6.06	0.01	中证1000
1231	省广集团	002400.XSHE	48.1161	0.0%	32.5	0.91	801760	传媒I	801751	营销传播II	6.02	0.0	中证1000
1232	明泰铝业	601677.XSHG	65.7573	0.47%	8.2	0.93	801050	有色金属I	801055	工业金属II	6.02	0.03	中证1000
1233	航天彩虹	002389.XSHE	97.066	-0.39%	39.39	1.54	801740	国防军工I	801742	航空装备II	5.97	-0.02	中证1000
1234	国星光电	002449.XSHE	62.6517	1.48%	16.71	1.75	801080	电子I	801084	光学光电子II	5.97	0.09	中证1000
1235	新国都	300130.XSHE	73.0821	0.4%	16.92	2.97	801750	计算机I	801101	计算机设备II	5.97	0.02	中证1000
1236	长亮科技	300348.XSHE	83.2086	-0.87%	166.26	6.15	801750	计算机I	801222	计算机应用II	5.97	-0.05	中证1000
1237	春兴精工	002547.XSHE	90.6958	-1.12%	401.85	3.62	801080	电子I	801085	电子制造II	5.97	-0.07	中证1000
1238	石大胜华	603026.XSHG	74.5052	-3.75%	22.03	4.13	801030	化工I	801034	化学制品II	5.93	-0.22	中证1000
1239	天通股份	600330.XSHG	58.2991	-0.51%	29.59	1.45	801050	有色金属I	801051	金属非金属新材料II	5.93	-0.03	中证1000
1240	浦东建设	600284.XSHG	59.9618	-0.65%	12.29	1.0	801720	建筑装饰I	801723	基础建设II	5.93	-0.04	中证1000
1241	富通鑫茂	000836.XSHE	45.9213	-2.63%	160.98	3.67	801770	通信I	801102	通信设备II	5.88	-0.15	中证1000
1242	华闻集团	000793.XSHE	58.1198	-0.69%	-1.17	1.19	801760	传媒I	801761	文化传媒II	5.88	-0.04	中证1000
1243	宝钛股份	600456.XSHG	94.0131	1.51%	43.86	2.56	801050	有色金属I	801054	稀有金属II	5.84	0.09	中证1000
1244	置信电气	600517.XSHG	94.3893	1.01%	49.34	2.74	801730	电气设备I	801734	高低压设备II	5.84	0.06	中证1000
1245	恒宝股份	002104.XSHE	49.4814	-0.28%	49.98	2.59	801770	通信I	801102	通信设备II	5.84	-0.02	中证1000
1246	联创光电	600363.XSHG	63.3728	-0.14%	30.66	2.46	801080	电子I	801084	光学光电子II	5.79	-0.01	中证1000
1247	海信家电	000921.XSHE	137.9078	0.69%	8.73	1.67	801110	家用电器I	801111	白色家电II	5.79	0.04	中证1000
1248	奥马电器	002668.XSHE	58.4336	0.37%	-3.12	2.21	801110	家用电器I	801111	白色家电II	5.79	0.02	中证1000
1249	合众思壮	002383.XSHE	68.8526	0.22%	-57.45	1.79	801750	计算机I	801101	计算机设备II	5.79	0.01	中证1000
1250	共进股份	603118.XSHG	84.9428	-0.55%	24.86	1.93	801770	通信I	801102	通信设备II	5.79	-0.03	中证1000
1251	中科金财	002657.XSHE	57.0167	1.3%	138.91	2.17	801750	计算机I	801222	计算机应用II	5.75	0.07	中证1000
1252	派思股份	603318.XSHG	46.1682	-0.78%	-63.64	4.82	801890	机械设备I	801074	专用设备II	5.75	-0.04	中证1000
1253	光弘科技	300735.XSHE	121.3573	0.15%	30.16	6.02	801080	电子I	801085	电子制造II	5.75	0.01	中证1000
1254	尖峰集团	600668.XSHG	47.5868	0.07%	6.66	1.31	801710	建筑材料I	801711	水泥制造II	5.75	0.0	中证1000
1255	安徽合力	600761.XSHG	66.3202	-0.22%	11.02	1.38	801890	机械设备I	801074	专用设备II	5.7	-0.01	中证1000
1256	惠程科技	002168.XSHE	65.3573	-0.98%	60.4	3.45	801760	传媒I	801752	互联网传媒II	5.7	-0.06	中证1000
1257	西藏天路	600326.XSHG	59.2788	-1.75%	11.94	1.74	801710	建筑材料I	801711	水泥制造II	5.66	-0.1	中证1000
1258	航天科技	000901.XSHE	63.2002	-0.58%	39.33	1.57	801890	机械设备I	801073	仪器仪表II	5.66	-0.03	中证1000
1259	东方能源	000958.XSHE	58.7512	-1.88%	29.59	2.08	801160	公用事业I	801161	电力II	5.66	-0.11	中证1000
1260	诺德股份	600110.XSHG	47.853	-0.48%	47.65	2.17	801080	电子I	801082	其他电子II	5.66	-0.03	中证1000
1261	齐心集团	002301.XSHE	94.9088	-2.17%	40.36	2.76	801140	轻工制造I	801142	家用轻工II	5.61	-0.12	中证1000
1262	商赢环球	600146.XSHG	65.6548	0.43%	-3.17	7.23	801130	纺织服装I	801132	服装家纺II	5.61	0.02	中证1000
1263	美盈森	002303.XSHE	73.5035	-0.21%	17.91	1.47	801140	轻工制造I	801141	包装印刷II	5.61	-0.01	中证1000
1264	吴通控股	300292.XSHE	62.4677	0.2%	-5.31	3.88	801760	传媒I	801752	互联网传媒II	5.61	0.01	中证1000
1265	德赛电池	000049.XSHE	77.6784	-1.28%	16.67	3.77	801080	电子I	801085	电子制造II	5.61	-0.07	中证1000
1266	通裕重工	300185.XSHE	55.2249	0.59%	23.68	1.05	801730	电气设备I	801733	电源设备II	5.61	0.03	中证1000
1267	盛达资源	000603.XSHE	83.0723	-0.5%	19.39	3.85	801050	有色金属I	801055	工业金属II	5.61	-0.03	中证1000
1268	麦格米特	002851.XSHE	91.0748	0.0%	25.62	4.82	801730	电气设备I	801733	电源设备II	5.57	0.0	中证1000
1269	皖维高新	600063.XSHG	65.673	2.05%	22.4	1.32	801030	化工I	801032	化学纤维II	5.57	0.11	中证1000
1270	丹邦科技	002618.XSHE	66.6819	-0.82%	280.9	3.83	801080	电子I	801083	元件II	5.57	-0.05	中证1000
1271	一汽富维	600742.XSHG	59.9034	-0.34%	12.93	1.22	801880	汽车I	801093	汽车零部件II	5.52	-0.02	中证1000
1272	深康佳A	000016.XSHE	96.3178	0.25%	22.3	1.16	801110	家用电器I	801112	视听器材II	5.52	0.01	中证1000
1273	贵研铂业	600459.XSHG	59.0906	0.07%	30.25	1.88	801050	有色金属I	801054	稀有金属II	5.52	0.0	中证1000
1274	万年青	000789.XSHE	80.9334	-0.79%	6.89	1.83	801710	建筑材料I	801711	水泥制造II	5.48	-0.04	中证1000
1275	星星科技	300256.XSHE	48.1842	8.35%	-2.76	2.84	801080	电子I	801085	电子制造II	5.48	0.46	中证1000
1276	现代投资	000900.XSHE	62.8381	0.0%	6.38	0.63	801170	交通运输I	801175	高速公路II	5.48	0.0	中证1000
1277	华贸物流	603128.XSHG	60.2163	0.5%	18.64	1.5	801170	交通运输I	801178	物流II	5.48	0.03	中证1000
1278	三峡水利	600116.XSHG	75.667	-1.18%	36.27	2.58	801160	公用事业I	801161	电力II	5.43	-0.06	中证1000
1279	吉视传媒	601929.XSHG	63.4656	-0.98%	27.04	0.94	801760	传媒I	801761	文化传媒II	5.43	-0.05	中证1000
1280	杭氧股份	002430.XSHE	113.2445	0.51%	15.45	1.99	801890	机械设备I	801074	专用设备II	5.43	0.03	中证1000
1281	厦门象屿	600057.XSHG	85.0037	0.0%	8.05	0.82	801170	交通运输I	801178	物流II	5.43	0.0	中证1000
1282	平煤股份	601666.XSHG	89.7243	0.0%	8.37	0.65	801020	采掘I	801021	煤炭开采II	5.43	0.0	中证1000
1283	亚盛集团	600108.XSHG	54.7083	-1.07%	73.42	1.13	801010	农林牧渔I	801016	种植业II	5.43	-0.06	中证1000
1284	紫江企业	600210.XSHG	52.4791	0.29%	11.72	1.13	801140	轻工制造I	801141	包装印刷II	5.39	0.02	中证1000
1285	赤峰黄金	600988.XSHG	71.8488	-0.87%	-87.62	2.24	801050	有色金属I	801053	黄金II	5.39	-0.05	中证1000
1286	华微电子	600360.XSHG	53.2278	3.08%	63.88	1.73	801080	电子I	801081	半导体II	5.34	0.16	中证1000
1287	广西广电	600936.XSHG	58.8201	-0.57%	-442.98	1.59	801760	传媒I	801761	文化传媒II	5.34	-0.03	中证1000
1288	宝鹰股份	002047.XSHE	89.3304	1.8%	33.74	2.14	801720	建筑装饰I	801722	装修装饰II	5.34	0.1	中证1000
1289	盐田港	000088.XSHE	104.4904	-0.37%	25.01	1.5	801170	交通运输I	801171	港口II	5.34	-0.02	中证1000
1290	鲁信创投	600783.XSHG	96.3201	-0.08%	245.05	2.74	801790	非银金融I	801191	多元金融II	5.34	-0.0	中证1000
1291	腾达建设	600512.XSHG	43.9698	-0.36%	8.14	0.93	801720	建筑装饰I	801723	基础建设II	5.3	-0.02	中证1000
1292	软控股份	002073.XSHE	39.6944	-0.94%	-12.4	0.92	801890	机械设备I	801074	专用设备II	5.3	-0.05	中证1000
1293	四创电子	600990.XSHG	66.2344	-0.1%	34.92	2.89	801740	国防军工I	801743	地面兵装II	5.3	-0.01	中证1000
1294	拓邦股份	002139.XSHE	49.5269	0.82%	16.41	2.11	801080	电子I	801085	电子制造II	5.25	0.04	中证1000
1295	中国海防	600764.XSHG	102.4127	-0.89%	157.23	9.42	801740	国防军工I	801743	地面兵装II	5.25	-0.05	中证1000
1296	创维数字	000810.XSHE	109.9552	-0.19%	18.51	3.21	801110	家用电器I	801112	视听器材II	5.21	-0.01	中证1000
1297	云海金属	002182.XSHE	53.0713	-0.85%	8.85	2.33	801050	有色金属I	801051	金属非金属新材料II	5.21	-0.04	中证1000
1298	山西焦化	600740.XSHG	104.0009	0.58%	9.09	0.98	801020	采掘I	801021	煤炭开采II	5.21	0.03	中证1000
1299	平潭发展	000592.XSHE	52.7376	-0.37%	-227.18	1.62	801010	农林牧渔I	801011	林业II	5.21	-0.02	中证1000
1300	仙坛股份	002746.XSHE	72.8925	0.7%	8.79	2.48	801010	农林牧渔I	801017	畜禽养殖II	5.16	0.04	中证1000
1301	山河智能	002097.XSHE	59.846000000000004	0.0%	13.07	1.15	801890	机械设备I	801074	专用设备II	5.16	0.0	中证1000
1302	艾迪精密	603638.XSHG	109.7934	-1.23%	35.66	8.93	801890	机械设备I	801074	专用设备II	5.16	-0.06	中证1000
1303	兰花科创	600123.XSHG	70.2576	0.0%	8.44	0.65	801020	采掘I	801021	煤炭开采II	5.16	0.0	中证1000
1304	同济科技	600846.XSHG	52.9798	1.06%	11.11	2.11	801720	建筑装饰I	801721	房屋建设II	5.12	0.05	中证1000
1305	万马股份	002276.XSHE	66.9961	2.94%	31.16	1.61	801730	电气设备I	801734	高低压设备II	5.12	0.15	中证1000
1306	陕鼓动力	601369.XSHG	106.2383	-0.16%	22.86	1.59	801890	机械设备I	801072	通用机械II	5.12	-0.01	中证1000
1307	北部湾港	000582.XSHE	137.9617	1.9%	15.95	1.44	801170	交通运输I	801171	港口II	5.12	0.1	中证1000
1308	中核钛白	002145.XSHE	67.7871	-1.41%	16.22	2.0	801030	化工I	801034	化学制品II	5.12	-0.07	中证1000
1309	海欣股份	600851.XSHG	92.4605	0.39%	72.57	2.42	801150	医药生物I	801151	化学制药II	5.07	0.02	中证1000
1310	拓维信息	002261.XSHE	57.46	-0.38%	-4.25	2.25	801760	传媒I	801752	互联网传媒II	5.07	-0.02	中证1000
1311	博实股份	002698.XSHE	97.9603	0.1%	32.57	4.41	801890	机械设备I	801074	专用设备II	5.03	0.01	中证1000
1312	银江股份	300020.XSHE	52.791000000000004	0.0%	35.23	1.59	801750	计算机I	801222	计算机应用II	5.03	0.0	中证1000
1313	长航凤凰	000520.XSHE	44.3293	-2.51%	143.49	10.91	801170	交通运输I	801176	航运II	5.03	-0.13	中证1000
1314	冠城大通	600067.XSHG	56.8494	-0.79%	8.11	0.76	801180	房地产I	801181	房地产开发II	5.03	-0.04	中证1000
1315	英唐智控	300131.XSHE	53.7972	-0.6%	39.12	2.94	801080	电子I	801085	电子制造II	4.98	-0.03	中证1000
1316	先河环保	300137.XSHE	39.509	-0.42%	13.69	2.0	801160	公用事业I	801162	环保工程及服务II	4.98	-0.02	中证1000
1317	久立特材	002318.XSHE	71.6145	0.47%	15.05	2.31	801040	钢铁I	801041	钢铁II	4.98	0.02	中证1000
1318	华铁股份	000976.XSHE	81.0605	-0.39%	54.94	1.86	801890	机械设备I	801076	运输设备II	4.98	-0.02	中证1000
1319	伊力特	600197.XSHG	65.8416	-1.41%	14.94	2.59	801120	食品饮料I	801123	饮料制造II	4.98	-0.07	中证1000
1320	全志科技	300458.XSHE	88.802	0.86%	70.89	4.05	801080	电子I	801081	半导体II	4.98	0.04	中证1000
1321	帝欧家居	002798.XSHE	91.9671	-4.65%	17.17	2.64	801140	轻工制造I	801142	家用轻工II	4.98	-0.23	中证1000
1322	千禾味业	603027.XSHG	99.0971	-0.75%	48.85	6.7	801120	食品饮料I	801124	食品加工II	4.98	-0.04	中证1000
1323	安徽建工	600502.XSHG	66.4368	-0.26%	7.43	0.93	801720	建筑装饰I	801723	基础建设II	4.98	-0.01	中证1000
1324	吉翔股份	603399.XSHG	57.8462	-1.42%	-77.96	2.46	801050	有色金属I	801054	稀有金属II	4.98	-0.07	中证1000
1325	汉鼎宇佑	300300.XSHE	63.7789	2.24%	52.76	2.56	801750	计算机I	801222	计算机应用II	4.98	0.11	中证1000
1326	高能环境	603588.XSHG	60.931000000000004	0.11%	15.34	2.08	801160	公用事业I	801162	环保工程及服务II	4.94	0.01	中证1000
1327	精达股份	600577.XSHG	51.3015	-0.37%	13.88	1.5	801730	电气设备I	801734	高低压设备II	4.94	-0.02	中证1000
1328	上海新阳	300236.XSHE	63.5068	0.46%	21.26	4.06	801030	化工I	801034	化学制品II	4.94	0.02	中证1000
1329	中恒电气	002364.XSHE	65.3172	-0.43%	130.69	3.08	801730	电气设备I	801733	电源设备II	4.94	-0.02	中证1000
1330	安妮股份	002235.XSHE	49.3901	-0.94%	51.65	2.36	801140	轻工制造I	801143	造纸II	4.94	-0.05	中证1000
1331	楚江新材	002171.XSHE	81.2204	-0.16%	17.9	1.45	801050	有色金属I	801055	工业金属II	4.94	-0.01	中证1000
1332	天源迪科	300047.XSHE	46.8105	0.95%	20.68	1.52	801750	计算机I	801222	计算机应用II	4.89	0.05	中证1000
1333	韶能股份	000601.XSHE	65.8056	-2.13%	12.84	1.36	801160	公用事业I	801161	电力II	4.89	-0.1	中证1000
1334	宁波韵升	600366.XSHG	60.5338	-1.47%	85.36	1.42	801050	有色金属I	801051	金属非金属新材料II	4.89	-0.07	中证1000
1335	航锦科技	000818.XSHE	72.58800000000001	0.0%	17.56	2.82	801030	化工I	801033	化学原料II	4.89	0.0	中证1000
1336	青岛中程	300208.XSHE	46.8422	0.0%	-35.25	2.26	801730	电气设备I	801732	电气自动化设备II	4.89	0.0	中证1000
1337	沃尔核材	002130.XSHE	56.0247	-0.45%	75.68	1.98	801050	有色金属I	801051	金属非金属新材料II	4.85	-0.02	中证1000
1338	美都能源	600175.XSHG	61.5156	0.58%	-4.24	0.64	801230	综合I	801231	综合II	4.85	0.03	中证1000
1339	聚飞光电	300303.XSHE	47.821000000000005	-1.07%	17.24	2.25	801080	电子I	801084	光学光电子II	4.85	-0.05	中证1000
1340	苏州科达	603660.XSHG	49.8768	-0.3%	24.36	2.81	801750	计算机I	801101	计算机设备II	4.8	-0.01	中证1000
1341	东土科技	300353.XSHE	60.5512	-0.42%	35.46	2.58	801770	通信I	801102	通信设备II	4.8	-0.02	中证1000
1342	日海智能	002313.XSHE	56.94	3.18%	116.13	2.71	801770	通信I	801102	通信设备II	4.8	0.15	中证1000
