	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
1097	中国武夷	000797.XSHE	50.9247	0.0%	16.62	1.0	801180	房地产I	801181	房地产开发II	16.65	0.0	中证1000,金融地产
1098	顺络电子	002138.XSHE	192.3069	-0.96%	46.45	4.46	801080	电子I	801083	元件II	16.61	-0.16	中证1000
1099	深天马A	000050.XSHE	302.303	2.51%	40.71	1.12	801080	电子I	801084	光学光电子II	16.01	0.4	基本面120
1100	白银有色	601212.XSHG	247.3195	0.3%	88.41	2.05	801050	有色金属I	801055	工业金属II	15.4	0.05	沪深300
1101	天邦股份	002124.XSHE	148.7803	0.23%	-21.85	6.22	801010	农林牧渔I	801014	饲料II	15.31	0.04	中证1000
1102	厦门信达	000701.XSHE	20.2493	0.0%	-8.97	0.78	801080	电子I	801083	元件II	15.28	0.0	基本面120
1103	佳都科技	600728.XSHG	144.1913	1.74%	19.52	3.08	801750	计算机I	801222	计算机应用II	15.0	0.26	中证1000
1104	浙大网新	600797.XSHG	105.0822	-1.49%	63.39	2.34	801750	计算机I	801222	计算机应用II	15.0	-0.22	中证1000
1105	华天科技	002185.XSHE	165.7702	-1.16%	72.07	2.17	801080	电子I	801081	半导体II	14.59	-0.17	中证1000
1106	南山控股	002314.XSHE	79.33800000000001	-1.02%	22.48	0.97	801180	房地产I	801181	房地产开发II	14.59	-0.15	中证1000,金融地产
1107	梦网集团	002123.XSHE	180.1186	-1.47%	166.42	3.86	801760	传媒I	801752	互联网传媒II	14.46	-0.21	中证1000
1108	星宇股份	601799.XSHG	236.6374	-2.38%	33.68	5.11	801880	汽车I	801093	汽车零部件II	14.28	-0.34	中证1000
1109	星网锐捷	002396.XSHE	184.8998	-0.69%	28.05	4.51	801770	通信I	801102	通信设备II	13.34	-0.09	中证1000
1110	中洲控股	000042.XSHE	66.3501	1.5%	10.78	0.87	801180	房地产I	801181	房地产开发II	12.86	0.19	金融地产
1111	山东药玻	600529.XSHG	134.8197	-3.22%	30.85	3.6	801150	医药生物I	801153	医疗器械II	12.8	-0.41	中证1000
1112	重庆啤酒	600132.XSHG	243.9699	-4.23%	39.79	18.05	801120	食品饮料I	801123	饮料制造II	12.71	-0.54	中证1000
1113	紫金银行	601860.XSHG	226.2429	0.65%	16.11	1.69	801780	银行I	801192	银行II	12.62	0.08	金融地产
1114	金证股份	600446.XSHG	157.6327	0.16%	-128.37	8.95	801750	计算机I	801222	计算机应用II	12.57	0.02	中证1000
1115	大众公用	600635.XSHG	134.0405	-0.44%	28.49	1.7	801160	公用事业I	801163	燃气II	11.81	-0.05	中证1000
1116	益生股份	002458.XSHE	169.1827	-2.59%	9.97	5.88	801010	农林牧渔I	801017	畜禽养殖II	11.36	-0.29	中证1000
1117	绿盟科技	300369.XSHE	138.1542	-0.52%	65.61	4.44	801750	计算机I	801222	计算机应用II	11.36	-0.06	中证1000
1118	森马服饰	002563.XSHE	253.3925	-0.75%	14.65	2.19	801130	纺织服装I	801132	服装家纺II	11.34	-0.09	基本面120
1119	东方通信	600776.XSHG	237.0072	0.11%	226.81	7.77	801770	通信I	801102	通信设备II	11.32	0.01	中证1000
1120	圣邦股份	300661.XSHE	222.1551	-2.05%	146.74	22.02	801080	电子I	801081	半导体II	10.91	-0.22	中证1000
1121	中油资本	000617.XSHE	1030.3293	0.79%	13.73	1.25	801790	非银金融I	801191	多元金融II	10.72	0.08	金融地产
1122	浙江鼎力	603338.XSHG	227.6581	-1.75%	43.11	7.7	801890	机械设备I	801074	专用设备II	10.33	-0.18	中证1000
1123	洽洽食品	002557.XSHE	164.775	-1.08%	31.06	4.77	801120	食品饮料I	801124	食品加工II	10.28	-0.11	中证1000
1124	荣安地产	000517.XSHE	80.5532	0.0%	9.46	1.46	801180	房地产I	801181	房地产开发II	10.12	0.0	中证1000,金融地产
1125	嘉化能源	600273.XSHG	130.5218	-0.88%	10.99	1.89	801030	化工I	801034	化学制品II	10.1	-0.09	中证1000
1126	罗牛山	000735.XSHE	105.01799999999999	0.0%	-248.43	2.69	801010	农林牧渔I	801017	畜禽养殖II	10.1	0.0	中证1000
1127	和而泰	002402.XSHE	91.5316	0.28%	32.97	5.05	801080	电子I	801085	电子制造II	9.83	0.03	中证1000
1128	赛轮轮胎	601058.XSHG	119.3515	0.23%	10.83	1.72	801030	化工I	801037	橡胶II	9.83	0.02	中证1000
1129	皇庭国际	000056.XSHE	47.718999999999994	-0.74%	58.23	0.88	801180	房地产I	801181	房地产开发II	9.51	-0.07	中证1000,金融地产
1130	招商公路	001965.XSHE	497.3461	-0.62%	11.84	1.05	801170	交通运输I	801175	高速公路II	9.48	-0.06	基本面60,基本面120
1131	易见股份	600093.XSHG	166.9079	-2.69%	18.27	2.12	801790	非银金融I	801191	多元金融II	9.38	-0.25	中证1000
1132	华帝股份	002035.XSHE	100.0049	-2.62%	13.31	3.6	801110	家用电器I	801111	白色家电II	9.25	-0.24	中证1000
1133	润和软件	300339.XSHE	97.4807	0.98%	32.14	2.04	801750	计算机I	801222	计算机应用II	9.16	0.09	中证1000
1134	东方日升	300118.XSHE	105.8197	-1.53%	13.15	1.32	801730	电气设备I	801733	电源设备II	9.12	-0.14	中证1000
1135	酒鬼酒	000799.XSHE	126.6898	-3.44%	51.58	5.47	801120	食品饮料I	801123	饮料制造II	9.12	-0.31	中证1000
1136	东方通	300379.XSHE	108.7862	-1.76%	73.45	7.1	801750	计算机I	801222	计算机应用II	8.98	-0.16	中证1000
1137	方正科技	600601.XSHG	71.334	0.92%	-80.12	2.52	801080	电子I	801083	元件II	8.76	0.08	中证1000
1138	舍得酒业	600702.XSHG	98.7277	-1.54%	26.57	3.5	801120	食品饮料I	801123	饮料制造II	8.71	-0.13	中证1000
1139	远光软件	002063.XSHE	89.8669	1.61%	45.39	3.83	801750	计算机I	801222	计算机应用II	8.71	0.14	中证1000
1140	美好置业	000667.XSHE	67.5955	0.36%	207.27	0.95	801180	房地产I	801181	房地产开发II	8.67	0.03	中证1000
1141	数码科技	300079.XSHE	67.20100000000001	2.55%	112.3	1.75	801750	计算机I	801222	计算机应用II	8.58	0.22	中证1000
1142	卫星石化	002648.XSHE	153.8879	1.52%	12.41	1.73	801030	化工I	801033	化学原料II	8.58	0.13	中证1000
1143	联创电子	002036.XSHE	100.0693	0.07%	34.89	4.44	801080	电子I	801084	光学光电子II	8.53	0.01	中证1000
1144	北信源	300352.XSHE	119.1755	-0.97%	97.91	5.1	801750	计算机I	801222	计算机应用II	8.49	-0.08	中证1000
1145	海特高新	002023.XSHE	81.5821	0.19%	124.81	2.3	801740	国防军工I	801742	航空装备II	8.44	0.02	中证1000
1146	万润股份	002643.XSHE	115.5508	0.87%	22.9	2.46	801030	化工I	801034	化学制品II	8.4	0.07	中证1000
1147	天康生物	002100.XSHE	131.6161	-1.46%	36.96	3.48	801010	农林牧渔I	801014	饲料II	8.4	-0.12	中证1000
1148	百润股份	002568.XSHE	140.6066	-3.14%	63.37	7.29	801120	食品饮料I	801123	饮料制造II	8.4	-0.26	中证1000
1149	恒邦股份	002237.XSHE	115.7118	-0.47%	35.64	2.52	801050	有色金属I	801053	黄金II	8.31	-0.04	中证1000
1150	民和股份	002234.XSHE	96.8059	-1.06%	6.48	4.07	801010	农林牧渔I	801017	畜禽养殖II	8.26	-0.09	中证1000
1151	兴森科技	002436.XSHE	102.368	1.02%	38.01	3.8	801080	电子I	801083	元件II	8.22	0.08	中证1000
1152	瀚叶股份	600226.XSHG	90.079	-1.05%	61.71	2.03	801760	传媒I	801752	互联网传媒II	8.17	-0.09	中证1000
1153	一汽轿车	000800.XSHE	168.7717	0.29%	-85.07	2.18	801880	汽车I	801094	汽车整车II	8.17	0.02	中证1000
1154	盛屯矿业	600711.XSHG	108.9392	-1.27%	68.38	1.22	801050	有色金属I	801054	稀有金属II	8.13	-0.1	中证1000
1155	恒顺醋业	600305.XSHG	109.3065	-2.58%	32.44	4.99	801120	食品饮料I	801124	食品加工II	8.08	-0.21	中证1000
1156	振华重工	600320.XSHG	182.285	0.58%	37.1	1.21	801890	机械设备I	801074	专用设备II	8.08	0.05	中证1000
1157	浪潮软件	600756.XSHG	64.8198	0.2%	41.46	2.76	801750	计算机I	801222	计算机应用II	8.04	0.02	中证1000
1158	中航善达	000043.XSHE	130.0575	-0.41%	79.17	2.72	801180	房地产I	801181	房地产开发II	7.99	-0.03	中证1000
1159	五矿稀土	000831.XSHE	115.4506	-2.12%	138.54	5.28	801050	有色金属I	801054	稀有金属II	7.95	-0.17	中证1000
1160	通富微电	002156.XSHE	147.4434	-0.47%	-240.32	2.42	801080	电子I	801081	半导体II	7.95	-0.04	中证1000
1161	航天电器	002025.XSHE	106.6923	0.12%	27.42	3.64	801740	国防军工I	801741	航天装备II	7.9	0.01	中证1000
1162	蓝焰控股	000968.XSHE	98.6853	-0.29%	13.96	2.27	801020	采掘I	801021	煤炭开采II	7.86	-0.02	中证1000
1163	老凤祥	600612.XSHG	250.4688	-0.61%	18.12	3.69	801140	轻工制造I	801142	家用轻工II	7.81	-0.05	中证1000
1164	梅雁吉祥	600868.XSHG	64.7269	0.0%	113.69	2.77	801160	公用事业I	801161	电力II	7.81	0.0	中证1000
1165	山煤国际	600546.XSHG	123.7053	-0.96%	20.14	1.93	801020	采掘I	801021	煤炭开采II	7.77	-0.07	中证1000
1166	远兴能源	000683.XSHE	84.76700000000001	-0.46%	8.26	0.84	801030	化工I	801033	化学原料II	7.63	-0.04	中证1000
1167	炼石航空	000697.XSHE	74.3479	-0.18%	44.26	2.48	801740	国防军工I	801742	航空装备II	7.63	-0.01	中证1000
1168	华东电脑	600850.XSHG	99.4124	2.96%	31.9	3.98	801750	计算机I	801222	计算机应用II	7.59	0.22	中证1000
1169	北斗星通	002151.XSHE	101.6105	0.05%	181.78	2.6	801740	国防军工I	801741	航天装备II	7.54	0.0	中证1000
1170	祁连山	600720.XSHG	83.8394	-1.11%	7.32	1.27	801710	建筑材料I	801711	水泥制造II	7.54	-0.08	中证1000
1171	家家悦	603708.XSHG	143.5824	-0.55%	29.9	5.11	801200	商业贸易I	801203	一般零售II	7.54	-0.04	中证1000
1172	老白干酒	600559.XSHG	99.1503	-1.18%	26.26	3.14	801120	食品饮料I	801123	饮料制造II	7.45	-0.09	中证1000
1173	金禾实业	002597.XSHE	106.2222	-0.05%	13.82	2.63	801030	化工I	801034	化学制品II	7.45	-0.0	中证1000
1174	太极实业	600667.XSHG	143.6422	2.64%	21.84	2.15	801080	电子I	801081	半导体II	7.45	0.2	中证1000
1175	鼎龙股份	300054.XSHE	76.3858	0.0%	31.84	2.03	801030	化工I	801034	化学制品II	7.41	0.0	中证1000
1176	中船科技	600072.XSHG	98.6575	-0.3%	79.81	2.58	801740	国防军工I	801744	船舶制造II	7.41	-0.02	中证1000
1177	二六三	002467.XSHE	70.528	-0.77%	65.03	3.52	801770	通信I	801223	通信运营II	7.41	-0.06	中证1000
1178	有研新材	600206.XSHG	80.8581	-2.62%	94.02	2.67	801050	有色金属I	801051	金属非金属新材料II	7.36	-0.19	中证1000
1179	海联金汇	002537.XSHE	94.633	-1.05%	-52.55	1.51	801750	计算机I	801222	计算机应用II	7.32	-0.08	中证1000
1180	龙元建设	600491.XSHG	116.1086	-0.66%	11.71	1.13	801720	建筑装饰I	801721	房屋建设II	7.32	-0.05	中证1000
1181	上峰水泥	000672.XSHE	131.6437	-1.24%	6.28	2.86	801710	建筑材料I	801711	水泥制造II	7.18	-0.09	中证1000
1182	华孚时尚	002042.XSHE	102.25399999999999	-1.49%	23.93	1.61	801130	纺织服装I	801131	纺织制造II	7.18	-0.11	中证1000
1183	硕贝德	300322.XSHE	78.1812	0.88%	67.89	11.71	801080	电子I	801085	电子制造II	7.18	0.06	中证1000
1184	大智慧	601519.XSHG	135.7599	1.02%	219.02	9.94	801750	计算机I	801222	计算机应用II	7.14	0.07	中证1000
1185	宏大爆破	002683.XSHE	97.1568	-2.18%	34.84	3.05	801030	化工I	801034	化学制品II	7.14	-0.16	中证1000
1186	盈峰环境	000967.XSHE	182.1924	1.22%	13.68	1.21	801160	公用事业I	801162	环保工程及服务II	7.14	0.09	中证1000
1187	红旗连锁	002697.XSHE	108.12	-1.38%	22.86	3.67	801200	商业贸易I	801203	一般零售II	7.05	-0.1	中证1000
1188	吉电股份	000875.XSHE	67.6089	-0.63%	16.5	0.89	801160	公用事业I	801161	电力II	7.05	-0.04	中证1000
1189	鹏欣资源	600490.XSHG	93.0622	-0.71%	36.44	1.43	801050	有色金属I	801055	工业金属II	7.0	-0.05	中证1000
1190	海亮股份	002203.XSHE	195.6012	-0.1%	18.86	2.31	801050	有色金属I	801055	工业金属II	7.0	-0.01	中证1000
1191	云赛智联	600602.XSHG	108.0462	0.0%	39.18	2.63	801750	计算机I	801222	计算机应用II	6.96	0.0	中证1000
1192	银之杰	300085.XSHE	105.0774	0.13%	315.88	7.77	801750	计算机I	801222	计算机应用II	6.92	0.01	中证1000
1193	雷科防务	002413.XSHE	55.2477	0.0%	46.49	1.57	801740	国防军工I	801742	航空装备II	6.92	0.0	中证1000
1194	火炬电子	603678.XSHG	92.2081	0.39%	24.81	3.03	801080	电子I	801083	元件II	6.87	0.03	中证1000
1195	双塔食品	002481.XSHE	84.7992	0.44%	44.8	3.1	801120	食品饮料I	801124	食品加工II	6.83	0.03	中证1000
1196	新北洋	002376.XSHE	76.6901	0.87%	22.62	2.33	801750	计算机I	801101	计算机设备II	6.83	0.06	中证1000
1197	科达股份	600986.XSHG	61.3564	3.67%	-101.39	0.99	801760	传媒I	801751	营销传播II	6.78	0.25	中证1000
1198	金圆股份	000546.XSHE	74.5374	0.58%	18.28	1.84	801710	建筑材料I	801711	水泥制造II	6.74	0.04	中证1000
1199	飞荣达	300602.XSHE	137.0784	-0.02%	45.5	9.62	801080	电子I	801085	电子制造II	6.74	-0.0	中证1000
1200	新易盛	300502.XSHE	86.8514	1.12%	54.49	6.97	801770	通信I	801102	通信设备II	6.69	0.07	中证1000
1201	盛路通信	002446.XSHE	85.3775	0.84%	65.57	2.33	801770	通信I	801102	通信设备II	6.69	0.06	中证1000
1202	新宝股份	002705.XSHE	127.5945	-1.57%	19.23	3.09	801110	家用电器I	801111	白色家电II	6.69	-0.11	中证1000
1203	银轮股份	002126.XSHE	54.3377	-0.58%	16.92	1.46	801880	汽车I	801093	汽车零部件II	6.69	-0.04	中证1000
1204	福能股份	600483.XSHG	141.9926	-4.48%	10.96	1.19	801160	公用事业I	801161	电力II	6.69	-0.3	中证1000
1205	新洋丰	000902.XSHE	103.4492	0.13%	14.26	1.58	801030	化工I	801034	化学制品II	6.69	0.01	中证1000
1206	金固股份	002488.XSHE	72.0055	-0.7%	65.03	1.8	801880	汽车I	801093	汽车零部件II	6.69	-0.05	中证1000
1207	中新赛克	002912.XSHE	106.5172	-0.54%	47.43	7.6	801750	计算机I	801101	计算机设备II	6.65	-0.04	中证1000
1208	国睿科技	600562.XSHG	83.9551	0.67%	252.43	4.69	801740	国防军工I	801743	地面兵装II	6.6	0.04	中证1000
1209	高鸿股份	000851.XSHE	49.1935	0.55%	199.7	1.46	801770	通信I	801102	通信设备II	6.51	0.04	中证1000
1210	兆驰股份	002429.XSHE	131.734	-0.69%	17.36	1.41	801110	家用电器I	801112	视听器材II	6.47	-0.04	中证1000
1211	珀莱雅	603605.XSHG	171.6163	-1.74%	49.68	9.2	801030	化工I	801034	化学制品II	6.47	-0.11	中证1000
1212	神火股份	000933.XSHE	90.4638	0.0%	3.68	1.06	801050	有色金属I	801055	工业金属II	6.47	0.0	中证1000
1213	唐人神	002567.XSHE	75.4587	-1.66%	54.01	2.18	801010	农林牧渔I	801014	饲料II	6.38	-0.11	中证1000
1214	宝泰隆	601011.XSHG	67.176	0.24%	49.89	1.09	801020	采掘I	801021	煤炭开采II	6.33	0.02	中证1000
1215	神州信息	000555.XSHE	116.9309	0.08%	-182.86	2.29	801750	计算机I	801222	计算机应用II	6.33	0.01	中证1000
1216	北京君正	300223.XSHE	126.1921	0.3%	218.93	10.17	801080	电子I	801081	半导体II	6.33	0.02	中证1000
1217	新安股份	600596.XSHG	63.9693	-0.99%	13.46	1.12	801030	化工I	801034	化学制品II	6.29	-0.06	中证1000
1218	美克家居	600337.XSHG	68.7114	0.77%	14.67	1.52	801140	轻工制造I	801142	家用轻工II	6.24	0.05	中证1000
1219	安井食品	603345.XSHG	140.1106	0.15%	44.91	5.41	801120	食品饮料I	801124	食品加工II	6.2	0.01	中证1000
1220	特发信息	000070.XSHE	84.2605	-0.58%	40.81	3.16	801770	通信I	801102	通信设备II	6.15	-0.04	中证1000
1221	新集能源	601918.XSHG	86.5241	0.0%	6.71	1.18	801020	采掘I	801021	煤炭开采II	6.15	0.0	中证1000
1222	振华科技	000733.XSHE	76.1912	2.57%	25.47	1.42	801080	电子I	801083	元件II	6.15	0.16	中证1000
1223	博汇纸业	600966.XSHG	64.0348	2.3%	-55.01	1.21	801140	轻工制造I	801143	造纸II	6.11	0.14	中证1000
1224	达实智能	002421.XSHE	65.0173	0.0%	34.27	1.96	801750	计算机I	801222	计算机应用II	6.11	0.0	中证1000
1225	东港股份	002117.XSHE	61.6057	-0.44%	23.08	3.9	801140	轻工制造I	801141	包装印刷II	6.11	-0.03	中证1000
1226	华丽家族	600503.XSHG	48.0687	-0.33%	-92.31	1.28	801180	房地产I	801181	房地产开发II	6.11	-0.02	中证1000
1227	欧比特	300053.XSHE	74.3586	0.57%	93.88	2.29	801080	电子I	801081	半导体II	6.06	0.03	中证1000
1228	永太科技	002326.XSHE	84.8232	0.83%	23.49	2.64	801030	化工I	801034	化学制品II	6.06	0.05	中证1000
1229	广州酒家	603043.XSHG	121.926	-1.36%	29.66	5.75	801120	食品饮料I	801124	食品加工II	6.06	-0.08	中证1000
1230	博彦科技	002649.XSHE	45.333	0.23%	17.65	1.73	801750	计算机I	801222	计算机应用II	6.06	0.01	中证1000
1231	省广集团	002400.XSHE	48.1161	0.0%	32.5	0.91	801760	传媒I	801751	营销传播II	6.02	0.0	中证1000
1232	明泰铝业	601677.XSHG	65.7573	0.94%	8.2	0.93	801050	有色金属I	801055	工业金属II	6.02	0.06	中证1000
1233	航天彩虹	002389.XSHE	97.066	-0.39%	39.39	1.54	801740	国防军工I	801742	航空装备II	5.97	-0.02	中证1000
1234	国星光电	002449.XSHE	62.6517	1.97%	16.71	1.75	801080	电子I	801084	光学光电子II	5.97	0.12	中证1000
1235	新国都	300130.XSHE	73.0821	0.4%	16.92	2.97	801750	计算机I	801101	计算机设备II	5.97	0.02	中证1000
1236	长亮科技	300348.XSHE	83.2086	-1.56%	166.26	6.15	801750	计算机I	801222	计算机应用II	5.97	-0.09	中证1000
1237	春兴精工	002547.XSHE	90.6958	-1.99%	401.85	3.62	801080	电子I	801085	电子制造II	5.97	-0.12	中证1000
1238	石大胜华	603026.XSHG	74.5052	-3.02%	22.03	4.13	801030	化工I	801034	化学制品II	5.93	-0.18	中证1000
1239	天通股份	600330.XSHG	58.2991	-1.03%	29.59	1.45	801050	有色金属I	801051	金属非金属新材料II	5.93	-0.06	中证1000
1240	浦东建设	600284.XSHG	59.9618	-0.49%	12.29	1.0	801720	建筑装饰I	801723	基础建设II	5.93	-0.03	中证1000
1241	富通鑫茂	000836.XSHE	45.9213	-1.58%	160.98	3.67	801770	通信I	801102	通信设备II	5.88	-0.09	中证1000
1242	华闻集团	000793.XSHE	58.1198	-1.03%	-1.17	1.19	801760	传媒I	801761	文化传媒II	5.88	-0.06	中证1000
1243	宝钛股份	600456.XSHG	94.0131	1.37%	43.86	2.56	801050	有色金属I	801054	稀有金属II	5.84	0.08	中证1000
1244	置信电气	600517.XSHG	94.3893	1.15%	49.34	2.74	801730	电气设备I	801734	高低压设备II	5.84	0.07	中证1000
1245	恒宝股份	002104.XSHE	49.4814	-0.28%	49.98	2.59	801770	通信I	801102	通信设备II	5.84	-0.02	中证1000
1246	联创光电	600363.XSHG	63.3728	-0.35%	30.66	2.46	801080	电子I	801084	光学光电子II	5.79	-0.02	中证1000
1247	海信家电	000921.XSHE	137.9078	0.99%	8.73	1.67	801110	家用电器I	801111	白色家电II	5.79	0.06	中证1000
1248	奥马电器	002668.XSHE	58.4336	-1.86%	-3.12	2.21	801110	家用电器I	801111	白色家电II	5.79	-0.11	中证1000
1249	合众思壮	002383.XSHE	68.8526	0.43%	-57.45	1.79	801750	计算机I	801101	计算机设备II	5.79	0.02	中证1000
1250	共进股份	603118.XSHG	84.9428	-0.37%	24.86	1.93	801770	通信I	801102	通信设备II	5.79	-0.02	中证1000
1251	中科金财	002657.XSHE	57.0167	1.89%	138.91	2.17	801750	计算机I	801222	计算机应用II	5.75	0.11	中证1000
1252	派思股份	603318.XSHG	46.1682	-0.78%	-63.64	4.82	801890	机械设备I	801074	专用设备II	5.75	-0.04	中证1000
1253	光弘科技	300735.XSHE	121.3573	0.76%	30.16	6.02	801080	电子I	801085	电子制造II	5.75	0.04	中证1000
1254	尖峰集团	600668.XSHG	47.5868	-0.14%	6.66	1.31	801710	建筑材料I	801711	水泥制造II	5.75	-0.01	中证1000
1255	安徽合力	600761.XSHG	66.3202	-0.22%	11.02	1.38	801890	机械设备I	801074	专用设备II	5.7	-0.01	中证1000
1256	惠程科技	002168.XSHE	65.3573	-1.47%	60.4	3.45	801760	传媒I	801752	互联网传媒II	5.7	-0.08	中证1000
1257	西藏天路	600326.XSHG	59.2788	-1.75%	11.94	1.74	801710	建筑材料I	801711	水泥制造II	5.66	-0.1	中证1000
1258	航天科技	000901.XSHE	63.2002	-0.29%	39.33	1.57	801890	机械设备I	801073	仪器仪表II	5.66	-0.02	中证1000
1259	东方能源	000958.XSHE	58.7512	-1.5%	29.59	2.08	801160	公用事业I	801161	电力II	5.66	-0.08	中证1000
1260	诺德股份	600110.XSHG	47.853	-0.48%	47.65	2.17	801080	电子I	801082	其他电子II	5.66	-0.03	中证1000
1261	齐心集团	002301.XSHE	94.9088	-1.47%	40.36	2.76	801140	轻工制造I	801142	家用轻工II	5.61	-0.08	中证1000
1262	商赢环球	600146.XSHG	65.6548	0.93%	-3.17	7.23	801130	纺织服装I	801132	服装家纺II	5.61	0.05	中证1000
1263	美盈森	002303.XSHE	73.5035	-0.42%	17.91	1.47	801140	轻工制造I	801141	包装印刷II	5.61	-0.02	中证1000
1264	吴通控股	300292.XSHE	62.4677	-0.2%	-5.31	3.88	801760	传媒I	801752	互联网传媒II	5.61	-0.01	中证1000
